"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl3342",14,1.94660358229132,1.6841033366277,"Haspel-ok",0.960269576782055
"fl3343",5,2.5945945945946,2.15431690558186,"Haspel-ok",1.0599989250088
"fl3344",11,2.97315898141776,2.51672396382745,"Haspel-ok",1.90498961283241
"fl3345",20,2.12373718752304,1.66534951961174,"Haspel-ok",1.2269254658094
"fl3346",6,2.90909090909091,2.75119419008018,"Haspel-ok",1.51750185956895
"fl3347",1,7.05882352941176,5.17602283539486,"Haspel-ok",0.347658610835234
"fl3348",18,2.26771653543307,1.77127830312834,"Haspel-ok",1.34715653934408
"fl3349",15,3.25626095313472,2.52783355463314,"Haspel-ok",2.28925346273698
"fl335",12,3,2.19795421173659,"Haspel-ok",1.96349401614771
"fl3350",13,3.04439746300212,2.52066205501134,"Haspel-ok",2.03476184584071
"fl3351",3,3.05732484076433,3.05732484076433,"Haspel-ok",0.86771673260573
"fl3352",14,3.17180616740088,2.69610353071452,"Haspel-ok",2.18496510691915
"fl3353",3,3.05732484076433,3.05732484076433,"Haspel-ok",0.86771673260573
"fl3354",2,4.70588235294118,3.64584109017798,"Haspel-ok",0.933791281517855
"fl3355",1,4.77611940298508,4.0268792520556,"Haspel-ok",0.0135629519100397
"fl3356",1,5.4421768707483,4.28164000080908,"Haspel-ok",0.126043418846407
"fl3357",23,3.72832770816959,2.6439061786049,"Haspel-ok",2.85822109762784
"fl3358",14,2.73115220483642,2.00265653687226,"Haspel-ok",1.74453033460817
"fl3359",1,6.66666666666667,6.66666666666667,"Haspel-ok",0.304733879036477
"fl336",21,2.58886100603019,2.14112026159947,"Haspel-ok",1.70119241081382
"fl3360",7,2.65743944636678,2.14228167761284,"Haspel-ok",1.3700962706227
"fl3361",6,3.24233042499296,2.80873547336249,"Haspel-ok",1.84823249160314
"fl3362",2,4.36363636363637,3.70665044227079,"Haspel-ok",0.827890199810046
"fl3363",9,3.38823529411765,2.33695575154537,"Haspel-ok",2.23447585841667
"fl3364",13,2.62334902079854,2.01708973112252,"Haspel-ok",1.6138303681131
"fl3365",14,2.814332247557,1.77786634103988,"Haspel-ok",1.82766091124979
"fl3366",2,4.70588235294118,3.64584109017798,"Haspel-ok",0.933791281517855
"fl3367",10,1.99791883454735,1.77007696908552,"Haspel-ok",0.892498620871988
"fl3368",17,2.82535296474032,2.53269967008186,"Haspel-ok",1.89109003550768
"fl3369",12,3.0236220472441,2.18772647647839,"Haspel-ok",1.98710979006168
"fl337",9,3.39869795252051,2.49707348240054,"Haspel-ok",2.24492697638128
"fl3370",16,2.56488549618321,1.81507599321611,"Haspel-ok",1.61554611831393
"fl3371",6,3.68994234465087,3.52541516596981,"Haspel-ok",2.29235685742793
"fl3372",1,5.4421768707483,4.28164000080908,"Haspel-ok",0.126043418846407
"fl3373",5,3.39823008849558,3.10726854064387,"Haspel-ok",1.85024047672499
"fl3374",4,4.472049689441,3.67597393331114,"Haspel-ok",2.5958942355565
"fl3375",5,3.17617866004963,2.28352520376053,"Haspel-ok",1.63207491562771
"fl3376",21,2.2859410655819,1.73753254481376,"Haspel-ok",1.39827684075443
"fl3377",3,5.54913294797688,4.59165053912082,"Haspel-ok",2.10886500944522
"fl3378",19,2.51024143641593,2.14985442842497,"Haspel-ok",1.6022018615739
"fl3379",13,2.21504383940932,1.81517464896059,"Haspel-ok",1.20556322508237
"fl338",10,2.25175918686474,1.865233141091,"Haspel-ok",1.14600888078556
