"LANG","syn_index","cov_index","type"
"fl5037",0,3,"Not Haspel-ok"
"fl5038",14,6,"Not Haspel-ok"
"fl5039",11,6,"Not Haspel-ok"
"fl5040",9,5,"Not Haspel-ok"
"fl5041",11,6,"Not Haspel-ok"
"fl5042",11,6,"Not Haspel-ok"
"fl5043",3,5,"Not Haspel-ok"
"fl5044",8,6,"Not Haspel-ok"
"fl5045",2,5,"Not Haspel-ok"
"fl5046",4,5,"Not Haspel-ok"
"fl5047",3,5,"Not Haspel-ok"
"fl5048",0,3,"Not Haspel-ok"
"fl5049",4,6,"Not Haspel-ok"
"fl5050",19,6,"Not Haspel-ok"
"fl5051",19,6,"Not Haspel-ok"
"fl5052",5,4,"Not Haspel-ok"
"fl5053",11,5,"Not Haspel-ok"
"fl5054",7,5,"Not Haspel-ok"
"fl5055",6,6,"Not Haspel-ok"
"fl5056",6,6,"Not Haspel-ok"
"fl5058",0,4,"Not Haspel-ok"
"fl5059",11,6,"Not Haspel-ok"
"fl5060",16,6,"Not Haspel-ok"
"fl5061",3,6,"Not Haspel-ok"
"fl5062",12,6,"Not Haspel-ok"
"fl5063",7,6,"Not Haspel-ok"
"fl5064",0,2,"Not Haspel-ok"
"fl5065",2,5,"Not Haspel-ok"
"fl5066",11,6,"Not Haspel-ok"
"fl5067",2,3,"Not Haspel-ok"
"fl5068",8,6,"Not Haspel-ok"
"fl5069",6,6,"Not Haspel-ok"
"fl5070",4,6,"Not Haspel-ok"
"fl5071",0,3,"Not Haspel-ok"
"fl5072",0,3,"Not Haspel-ok"
"fl5074",12,6,"Not Haspel-ok"
"fl5075",0,4,"Not Haspel-ok"
"fl5076",14,6,"Not Haspel-ok"
"fl5077",12,6,"Not Haspel-ok"
"fl5078",13,6,"Not Haspel-ok"
"fl5079",14,6,"Not Haspel-ok"
"fl5080",11,6,"Not Haspel-ok"
"fl5081",17,6,"Not Haspel-ok"
"fl5083",5,5,"Not Haspel-ok"
"fl5084",14,6,"Not Haspel-ok"
"fl5085",0,4,"Not Haspel-ok"
"fl5088",8,6,"Not Haspel-ok"
"fl5089",7,6,"Not Haspel-ok"
"fl5090",11,6,"Not Haspel-ok"
"fl5091",13,6,"Not Haspel-ok"
"fl5092",0,4,"Not Haspel-ok"
"fl5093",0,2,"Not Haspel-ok"
"fl5094",16,6,"Not Haspel-ok"
"fl5095",0,2,"Not Haspel-ok"
"fl5096",2,4,"Not Haspel-ok"
"fl5097",19,6,"Not Haspel-ok"
"fl5098",8,5,"Not Haspel-ok"
"fl5099",0,3,"Not Haspel-ok"
"fl5100",1,5,"Not Haspel-ok"
"fl5101",1,4,"Not Haspel-ok"
"fl5102",13,6,"Not Haspel-ok"
"fl5103",3,3,"Not Haspel-ok"
"fl5104",7,5,"Not Haspel-ok"
"fl5105",14,5,"Not Haspel-ok"
"fl5107",0,3,"Not Haspel-ok"
"fl5108",5,6,"Not Haspel-ok"
"fl5109",0,3,"Not Haspel-ok"
"fl5110",0,4,"Not Haspel-ok"
"fl5111",8,5,"Not Haspel-ok"
"fl5112",7,6,"Not Haspel-ok"
"fl5113",14,6,"Not Haspel-ok"
"fl5114",7,5,"Not Haspel-ok"
"fl5116",3,5,"Not Haspel-ok"
"fl5117",3,5,"Not Haspel-ok"
"fl5118",1,4,"Not Haspel-ok"
"fl5119",8,6,"Not Haspel-ok"
"fl5121",5,6,"Not Haspel-ok"
"fl5122",11,6,"Not Haspel-ok"
"fl5123",16,6,"Not Haspel-ok"
"fl5125",1,3,"Not Haspel-ok"
"fl5127",3,5,"Not Haspel-ok"
"fl5128",11,6,"Not Haspel-ok"
"fl5129",8,6,"Not Haspel-ok"
"fl5130",19,6,"Not Haspel-ok"
"fl5131",15,6,"Not Haspel-ok"
"fl5132",0,1,"Not Haspel-ok"
"fl5133",6,5,"Not Haspel-ok"
"fl5134",5,6,"Not Haspel-ok"
"fl5137",0,2,"Not Haspel-ok"
"fl5138",19,6,"Not Haspel-ok"
"fl5139",17,6,"Not Haspel-ok"
"fl5140",0,3,"Not Haspel-ok"
"fl5141",6,6,"Not Haspel-ok"
"fl5142",0,2,"Not Haspel-ok"
"fl5143",1,5,"Not Haspel-ok"
"fl5145",14,6,"Not Haspel-ok"
"fl5146",3,5,"Not Haspel-ok"
"fl5147",8,6,"Not Haspel-ok"
"fl5148",3,6,"Not Haspel-ok"
"fl5149",4,6,"Not Haspel-ok"
"fl5150",3,6,"Not Haspel-ok"
"fl5151",3,6,"Not Haspel-ok"
"fl5152",3,5,"Not Haspel-ok"
"fl5154",11,6,"Not Haspel-ok"
"fl5159",11,6,"Not Haspel-ok"
"fl5160",5,6,"Not Haspel-ok"
"fl5161",15,6,"Not Haspel-ok"
"fl5162",6,6,"Not Haspel-ok"
"fl5163",0,3,"Not Haspel-ok"
"fl5164",0,2,"Not Haspel-ok"
"fl5165",2,5,"Not Haspel-ok"
"fl5166",11,6,"Not Haspel-ok"
"fl5167",3,4,"Not Haspel-ok"
"fl5168",16,6,"Not Haspel-ok"
"fl5169",0,3,"Not Haspel-ok"
"fl5170",8,6,"Not Haspel-ok"
"fl5171",8,6,"Not Haspel-ok"
"fl5172",6,6,"Not Haspel-ok"
"fl5173",0,2,"Not Haspel-ok"
"fl5174",3,5,"Not Haspel-ok"
"fl5175",14,6,"Not Haspel-ok"
"fl5176",17,6,"Not Haspel-ok"
"fl5177",1,4,"Not Haspel-ok"
"fl5178",1,5,"Not Haspel-ok"
"fl5179",0,3,"Not Haspel-ok"
"fl5181",4,6,"Not Haspel-ok"
"fl5182",0,3,"Not Haspel-ok"
"fl5183",1,5,"Not Haspel-ok"
"fl5184",15,6,"Not Haspel-ok"
"fl5185",3,6,"Not Haspel-ok"
"fl5186",0,2,"Not Haspel-ok"
"fl5187",11,6,"Not Haspel-ok"
"fl5188",1,3,"Not Haspel-ok"
"fl5189",14,6,"Not Haspel-ok"
"fl5190",7,6,"Not Haspel-ok"
"fl5191",5,5,"Not Haspel-ok"
"fl5192",17,6,"Not Haspel-ok"
"fl5193",8,5,"Not Haspel-ok"
"fl5195",2,4,"Not Haspel-ok"
"fl5196",16,5,"Not Haspel-ok"
"fl5197",17,6,"Not Haspel-ok"
"fl5198",19,6,"Not Haspel-ok"
"fl5200",14,6,"Not Haspel-ok"
"fl5201",6,6,"Not Haspel-ok"
"fl5202",2,5,"Not Haspel-ok"
"fl5204",3,6,"Not Haspel-ok"
"fl5205",1,3,"Not Haspel-ok"
"fl5206",3,6,"Not Haspel-ok"
"fl5207",0,2,"Not Haspel-ok"
"fl5209",5,5,"Not Haspel-ok"
"fl5210",3,4,"Not Haspel-ok"
"fl5211",0,1,"Not Haspel-ok"
"fl5212",16,6,"Not Haspel-ok"
"fl5213",20,6,"Not Haspel-ok"
"fl5214",8,6,"Not Haspel-ok"
"fl5215",2,5,"Not Haspel-ok"
"fl5216",8,5,"Not Haspel-ok"
"fl5217",7,6,"Not Haspel-ok"
"fl5218",8,6,"Not Haspel-ok"
"fl5219",20,6,"Not Haspel-ok"
"fl5221",6,3,"Not Haspel-ok"
"fl5223",7,6,"Not Haspel-ok"
"fl5224",0,4,"Not Haspel-ok"
"fl5225",1,3,"Not Haspel-ok"
"fl5226",7,6,"Not Haspel-ok"
"fl5227",2,3,"Not Haspel-ok"
"fl5228",13,5,"Not Haspel-ok"
"fl5229",0,2,"Not Haspel-ok"
"fl5230",0,3,"Not Haspel-ok"
"fl5231",19,6,"Not Haspel-ok"
"fl5233",15,5,"Not Haspel-ok"
"fl5234",4,6,"Not Haspel-ok"
"fl5235",0,5,"Not Haspel-ok"
"fl5236",0,3,"Not Haspel-ok"
"fl5238",19,6,"Not Haspel-ok"
"fl5239",13,5,"Not Haspel-ok"
"fl5240",15,5,"Not Haspel-ok"
"fl5241",8,6,"Not Haspel-ok"
"fl5244",4,6,"Not Haspel-ok"
"fl5245",0,5,"Not Haspel-ok"
"fl5246",21,6,"Not Haspel-ok"
"fl5248",0,2,"Not Haspel-ok"
"fl5250",3,5,"Not Haspel-ok"
"fl5251",5,5,"Not Haspel-ok"
"fl5252",6,6,"Not Haspel-ok"
"fl5253",14,6,"Not Haspel-ok"
"fl5254",19,6,"Not Haspel-ok"
"fl5255",10,5,"Not Haspel-ok"
"fl5258",7,6,"Not Haspel-ok"
"fl5259",4,6,"Not Haspel-ok"
"fl5261",7,5,"Not Haspel-ok"
"fl5262",14,6,"Not Haspel-ok"
"fl5263",4,5,"Not Haspel-ok"
"fl5264",7,5,"Not Haspel-ok"
"fl5265",16,6,"Not Haspel-ok"
"fl5266",16,6,"Not Haspel-ok"
"fl5267",1,5,"Not Haspel-ok"
"fl5268",6,6,"Not Haspel-ok"
"fl5270",13,4,"Not Haspel-ok"
"fl5271",9,5,"Not Haspel-ok"
"fl5272",7,6,"Not Haspel-ok"
"fl5273",11,6,"Not Haspel-ok"
"fl5275",0,2,"Not Haspel-ok"
"fl5276",0,4,"Not Haspel-ok"
"fl5277",4,5,"Not Haspel-ok"
"fl5279",7,6,"Not Haspel-ok"
"fl5280",4,6,"Not Haspel-ok"
"fl5281",2,4,"Not Haspel-ok"
"fl5284",10,5,"Not Haspel-ok"
"fl5285",15,6,"Not Haspel-ok"
"fl5286",15,6,"Not Haspel-ok"
"fl5287",2,5,"Not Haspel-ok"
"fl5288",4,6,"Not Haspel-ok"
"fl5289",2,5,"Not Haspel-ok"
"fl5290",0,4,"Not Haspel-ok"
"fl5291",1,5,"Not Haspel-ok"
"fl5292",4,5,"Not Haspel-ok"
"fl5294",16,6,"Not Haspel-ok"
"fl5295",15,6,"Not Haspel-ok"
"fl5296",3,6,"Not Haspel-ok"
"fl5297",14,6,"Not Haspel-ok"
"fl5298",0,3,"Not Haspel-ok"
"fl5299",2,5,"Not Haspel-ok"
"fl5303",5,5,"Not Haspel-ok"
"fl5304",1,3,"Not Haspel-ok"
"fl5309",17,6,"Not Haspel-ok"
"fl5310",11,6,"Not Haspel-ok"
"fl5311",18,5,"Not Haspel-ok"
"fl5312",2,3,"Not Haspel-ok"
"fl5313",4,5,"Not Haspel-ok"
"fl5315",2,5,"Not Haspel-ok"
"fl5316",15,6,"Not Haspel-ok"
"fl5319",0,3,"Not Haspel-ok"
"fl5320",2,4,"Not Haspel-ok"
"fl5321",6,6,"Not Haspel-ok"
"fl5322",14,6,"Not Haspel-ok"
"fl5324",7,5,"Not Haspel-ok"
"fl5326",8,6,"Not Haspel-ok"
"fl5328",1,3,"Not Haspel-ok"
"fl5329",0,4,"Not Haspel-ok"
"fl5331",1,5,"Not Haspel-ok"
"fl5333",0,3,"Not Haspel-ok"
"fl5334",8,6,"Not Haspel-ok"
"fl5335",1,4,"Not Haspel-ok"
"fl5336",14,6,"Not Haspel-ok"
"fl5337",1,5,"Not Haspel-ok"
"fl5338",14,6,"Not Haspel-ok"
"fl5339",0,4,"Not Haspel-ok"
"fl5340",2,5,"Not Haspel-ok"
"fl5341",5,3,"Not Haspel-ok"
"fl5343",8,6,"Not Haspel-ok"
"fl5344",0,2,"Not Haspel-ok"
"fl5347",7,6,"Not Haspel-ok"
"fl5348",4,5,"Not Haspel-ok"
"fl5349",4,5,"Not Haspel-ok"
"fl5350",0,3,"Not Haspel-ok"
"fl5351",19,6,"Not Haspel-ok"
"fl5353",7,5,"Not Haspel-ok"
"fl5355",0,3,"Not Haspel-ok"
"fl5356",0,4,"Not Haspel-ok"
"fl5357",1,3,"Not Haspel-ok"
"fl5359",16,6,"Not Haspel-ok"
"fl5360",16,6,"Not Haspel-ok"
"fl5361",6,6,"Not Haspel-ok"
"fl5362",15,6,"Not Haspel-ok"
"fl5363",8,6,"Not Haspel-ok"
"fl5364",14,6,"Not Haspel-ok"
"fl5366",16,6,"Not Haspel-ok"
"fl5367",2,4,"Not Haspel-ok"
"fl5369",0,5,"Not Haspel-ok"
"fl5371",17,6,"Not Haspel-ok"
"fl5372",20,6,"Not Haspel-ok"
"fl5373",2,5,"Not Haspel-ok"
"fl5375",8,5,"Not Haspel-ok"
"fl5377",16,6,"Not Haspel-ok"
"fl5379",1,4,"Not Haspel-ok"
"fl5381",16,6,"Not Haspel-ok"
"fl5382",20,6,"Not Haspel-ok"
"fl5383",6,6,"Not Haspel-ok"
"fl5384",22,6,"Not Haspel-ok"
"fl5385",2,5,"Not Haspel-ok"
"fl5386",3,6,"Not Haspel-ok"
"fl5387",8,6,"Not Haspel-ok"
"fl5389",4,6,"Not Haspel-ok"
"fl5390",3,4,"Not Haspel-ok"
"fl5391",15,6,"Not Haspel-ok"
"fl5392",2,5,"Not Haspel-ok"
"fl5393",11,6,"Not Haspel-ok"
"fl5397",20,6,"Not Haspel-ok"
"fl5399",6,6,"Not Haspel-ok"
"fl5400",4,5,"Not Haspel-ok"
"fl5401",15,6,"Not Haspel-ok"
"fl5402",20,6,"Not Haspel-ok"
"fl5403",2,4,"Not Haspel-ok"
"fl5404",0,3,"Not Haspel-ok"
"fl5405",0,3,"Not Haspel-ok"
"fl5406",4,4,"Not Haspel-ok"
"fl5407",17,6,"Not Haspel-ok"
"fl5409",20,6,"Not Haspel-ok"
"fl5410",16,6,"Not Haspel-ok"
"fl5411",7,5,"Not Haspel-ok"
"fl5414",14,6,"Not Haspel-ok"
"fl5417",11,6,"Not Haspel-ok"
"fl5418",13,5,"Not Haspel-ok"
"fl5419",0,2,"Not Haspel-ok"
"fl5420",5,3,"Not Haspel-ok"
"fl5421",8,6,"Not Haspel-ok"
"fl5422",3,6,"Not Haspel-ok"
"fl5423",0,5,"Not Haspel-ok"
"fl5424",5,5,"Not Haspel-ok"
"fl5428",15,6,"Not Haspel-ok"
"fl5429",0,4,"Not Haspel-ok"
"fl5432",0,2,"Not Haspel-ok"
"fl5433",6,6,"Not Haspel-ok"
"fl5434",0,2,"Not Haspel-ok"
"fl5435",0,2,"Not Haspel-ok"
"fl5436",0,4,"Not Haspel-ok"
"fl5437",8,6,"Not Haspel-ok"
"fl5439",14,6,"Not Haspel-ok"
"fl5442",14,6,"Not Haspel-ok"
"fl5445",1,3,"Not Haspel-ok"
"fl5446",8,6,"Not Haspel-ok"
"fl5447",4,6,"Not Haspel-ok"
"fl5448",11,6,"Not Haspel-ok"
"fl5451",0,3,"Not Haspel-ok"
"fl5452",6,5,"Not Haspel-ok"
"fl5454",11,6,"Not Haspel-ok"
"fl5458",21,6,"Not Haspel-ok"
"fl5459",0,2,"Not Haspel-ok"
"fl5460",0,4,"Not Haspel-ok"
"fl5462",0,3,"Not Haspel-ok"
"fl5463",3,5,"Not Haspel-ok"
"fl5464",11,6,"Not Haspel-ok"
"fl5465",15,6,"Not Haspel-ok"
"fl5466",3,4,"Not Haspel-ok"
"fl5468",11,6,"Not Haspel-ok"
"fl5470",8,6,"Not Haspel-ok"
"fl5471",16,6,"Not Haspel-ok"
"fl5473",4,6,"Not Haspel-ok"
"fl5474",2,4,"Not Haspel-ok"
"fl5475",1,4,"Not Haspel-ok"
"fl5476",11,6,"Not Haspel-ok"
"fl5477",11,6,"Not Haspel-ok"
"fl5481",14,5,"Not Haspel-ok"
"fl5482",0,3,"Not Haspel-ok"
"fl5483",0,4,"Not Haspel-ok"
"fl5484",5,5,"Not Haspel-ok"
"fl5486",11,6,"Not Haspel-ok"
"fl5487",0,3,"Not Haspel-ok"
"fl5488",9,5,"Not Haspel-ok"
"fl5490",2,4,"Not Haspel-ok"
"fl5491",4,5,"Not Haspel-ok"
"fl5492",0,3,"Not Haspel-ok"
"fl5493",15,6,"Not Haspel-ok"
"fl5494",2,4,"Not Haspel-ok"
"fl5495",0,5,"Not Haspel-ok"
"fl5496",21,6,"Not Haspel-ok"
"fl5500",17,6,"Not Haspel-ok"
"fl5501",4,5,"Not Haspel-ok"
"fl5502",1,5,"Not Haspel-ok"
"fl5504",14,6,"Not Haspel-ok"
"fl5505",21,6,"Not Haspel-ok"
"fl5506",2,4,"Not Haspel-ok"
"fl5507",17,6,"Not Haspel-ok"
"fl5513",0,5,"Not Haspel-ok"
"fl5515",0,4,"Not Haspel-ok"
"fl5517",0,2,"Not Haspel-ok"
"fl5518",0,2,"Not Haspel-ok"
"fl5519",3,6,"Not Haspel-ok"
"fl5521",3,5,"Not Haspel-ok"
"fl5522",0,5,"Not Haspel-ok"
"fl5523",14,6,"Not Haspel-ok"
"fl5524",6,5,"Not Haspel-ok"
"fl5525",4,6,"Not Haspel-ok"
"fl5526",0,3,"Not Haspel-ok"
"fl5527",3,4,"Not Haspel-ok"
"fl5529",2,4,"Not Haspel-ok"
"fl5532",20,6,"Not Haspel-ok"
"fl5534",0,3,"Not Haspel-ok"
"fl5535",0,4,"Not Haspel-ok"
"fl5536",0,1,"Not Haspel-ok"
"fl5537",2,5,"Not Haspel-ok"
"fl5538",11,6,"Not Haspel-ok"
"fl5539",2,4,"Not Haspel-ok"
"fl5541",16,6,"Not Haspel-ok"
"fl5542",6,6,"Not Haspel-ok"
"fl5543",4,5,"Not Haspel-ok"
"fl5545",6,6,"Not Haspel-ok"
"fl5546",3,5,"Not Haspel-ok"
"fl5547",0,4,"Not Haspel-ok"
"fl5552",4,5,"Not Haspel-ok"
"fl5554",0,3,"Not Haspel-ok"
"fl5556",14,6,"Not Haspel-ok"
"fl5557",0,3,"Not Haspel-ok"
"fl5558",0,4,"Not Haspel-ok"
"fl5559",0,3,"Not Haspel-ok"
"fl5560",11,6,"Not Haspel-ok"
"fl5561",8,5,"Not Haspel-ok"
"fl5562",0,5,"Not Haspel-ok"
"fl5563",6,6,"Not Haspel-ok"
"fl5564",9,5,"Not Haspel-ok"
"fl5565",16,6,"Not Haspel-ok"
"fl5566",15,6,"Not Haspel-ok"
"fl5567",5,5,"Not Haspel-ok"
"fl5569",4,5,"Not Haspel-ok"
"fl5570",3,5,"Not Haspel-ok"
"fl5571",0,5,"Not Haspel-ok"
"fl5572",7,5,"Not Haspel-ok"
"fl5573",2,5,"Not Haspel-ok"
"fl5574",6,4,"Not Haspel-ok"
"fl5575",0,4,"Not Haspel-ok"
"fl5576",2,5,"Not Haspel-ok"
"fl5577",3,5,"Not Haspel-ok"
"fl5578",1,2,"Not Haspel-ok"
"fl5579",0,4,"Not Haspel-ok"
"fl5580",8,6,"Not Haspel-ok"
"fl5582",15,6,"Not Haspel-ok"
"fl5583",9,5,"Not Haspel-ok"
"fl5584",14,6,"Not Haspel-ok"
"fl5588",15,6,"Not Haspel-ok"
"fl5589",3,6,"Not Haspel-ok"
"fl5591",1,4,"Not Haspel-ok"
"fl5593",4,5,"Not Haspel-ok"
"fl5594",6,6,"Not Haspel-ok"
"fl5595",6,5,"Not Haspel-ok"
"fl5596",1,3,"Not Haspel-ok"
"fl5598",17,6,"Not Haspel-ok"
"fl5599",4,6,"Not Haspel-ok"
"fl5600",6,6,"Not Haspel-ok"
"fl5601",3,6,"Not Haspel-ok"
"fl5602",1,4,"Not Haspel-ok"
"fl5603",4,6,"Not Haspel-ok"
"fl5605",17,6,"Not Haspel-ok"
"fl5607",8,5,"Not Haspel-ok"
"fl5609",8,6,"Not Haspel-ok"
"fl5610",0,4,"Not Haspel-ok"
"fl5611",0,3,"Not Haspel-ok"
"fl5615",17,6,"Not Haspel-ok"
"fl5616",3,4,"Not Haspel-ok"
"fl5617",0,4,"Not Haspel-ok"
"fl5618",14,6,"Not Haspel-ok"
"fl5619",12,5,"Not Haspel-ok"
"fl5621",16,6,"Not Haspel-ok"
"fl5623",19,6,"Not Haspel-ok"
"fl5624",11,6,"Not Haspel-ok"
"fl5625",0,2,"Not Haspel-ok"
"fl5627",11,6,"Not Haspel-ok"
"fl5628",5,5,"Not Haspel-ok"
"fl5629",0,3,"Not Haspel-ok"
"fl5630",16,6,"Not Haspel-ok"
"fl5631",15,6,"Not Haspel-ok"
"fl5632",2,5,"Not Haspel-ok"
"fl5633",0,2,"Not Haspel-ok"
"fl5634",8,5,"Not Haspel-ok"
"fl5635",3,6,"Not Haspel-ok"
"fl5636",3,5,"Not Haspel-ok"
"fl5637",7,5,"Not Haspel-ok"
"fl5638",8,6,"Not Haspel-ok"
"fl5640",6,6,"Not Haspel-ok"
"fl5641",8,6,"Not Haspel-ok"
"fl5642",0,2,"Not Haspel-ok"
"fl5643",2,6,"Not Haspel-ok"
"fl5644",0,1,"Not Haspel-ok"
"fl5645",8,6,"Not Haspel-ok"
"fl5646",2,5,"Not Haspel-ok"
"fl5647",8,6,"Not Haspel-ok"
"fl5649",4,4,"Not Haspel-ok"
"fl5651",7,5,"Not Haspel-ok"
"fl5652",0,1,"Not Haspel-ok"
"fl5653",3,5,"Not Haspel-ok"
"fl5654",20,6,"Not Haspel-ok"
"fl5656",0,4,"Not Haspel-ok"
"fl5657",2,4,"Not Haspel-ok"
"fl5658",0,3,"Not Haspel-ok"
"fl5659",6,6,"Not Haspel-ok"
"fl5660",3,4,"Not Haspel-ok"
"fl5661",19,6,"Not Haspel-ok"
"fl5662",2,4,"Not Haspel-ok"
"fl5663",0,2,"Not Haspel-ok"
"fl5665",4,5,"Not Haspel-ok"
"fl5667",7,5,"Not Haspel-ok"
"fl5668",1,5,"Not Haspel-ok"
"fl5669",0,4,"Not Haspel-ok"
"fl5670",17,6,"Not Haspel-ok"
"fl5671",1,5,"Not Haspel-ok"
"fl5674",17,6,"Not Haspel-ok"
"fl5675",2,3,"Not Haspel-ok"
"fl5676",15,6,"Not Haspel-ok"
"fl5678",1,4,"Not Haspel-ok"
"fl5679",0,4,"Not Haspel-ok"
"fl5682",17,5,"Not Haspel-ok"
"fl5685",0,3,"Not Haspel-ok"
"fl5686",2,5,"Not Haspel-ok"
"fl5687",0,4,"Not Haspel-ok"
"fl5690",4,6,"Not Haspel-ok"
"fl5693",0,4,"Not Haspel-ok"
"fl5694",8,6,"Not Haspel-ok"
"fl5695",12,4,"Not Haspel-ok"
"fl5696",2,3,"Not Haspel-ok"
"fl5697",3,6,"Not Haspel-ok"
"fl5698",8,6,"Not Haspel-ok"
"fl5699",0,1,"Not Haspel-ok"
"fl5700",16,6,"Not Haspel-ok"
"fl5701",11,6,"Not Haspel-ok"
"fl5702",11,6,"Not Haspel-ok"
"fl5703",0,1,"Not Haspel-ok"
"fl5706",0,4,"Not Haspel-ok"
"fl5707",2,4,"Not Haspel-ok"
"fl5708",17,6,"Not Haspel-ok"
"fl5709",21,5,"Not Haspel-ok"
"fl5710",0,2,"Not Haspel-ok"
"fl5711",2,5,"Not Haspel-ok"
"fl5712",2,5,"Not Haspel-ok"
"fl5714",0,5,"Not Haspel-ok"
"fl5715",4,6,"Not Haspel-ok"
"fl5717",4,6,"Not Haspel-ok"
"fl5719",3,5,"Not Haspel-ok"
"fl5722",11,6,"Not Haspel-ok"
"fl5724",0,4,"Not Haspel-ok"
"fl5725",1,3,"Not Haspel-ok"
"fl5727",8,6,"Not Haspel-ok"
"fl5728",4,5,"Not Haspel-ok"
"fl5730",14,5,"Not Haspel-ok"
"fl5731",0,2,"Not Haspel-ok"
"fl5732",8,6,"Not Haspel-ok"
"fl5734",0,4,"Not Haspel-ok"
"fl5736",1,3,"Not Haspel-ok"
"fl5739",21,6,"Not Haspel-ok"
"fl5740",1,2,"Not Haspel-ok"
"fl5741",8,6,"Not Haspel-ok"
"fl5743",6,6,"Not Haspel-ok"
"fl5744",4,5,"Not Haspel-ok"
"fl5745",6,5,"Not Haspel-ok"
"fl5746",0,3,"Not Haspel-ok"
"fl5747",14,6,"Not Haspel-ok"
"fl5748",14,6,"Not Haspel-ok"
"fl5749",0,3,"Not Haspel-ok"
"fl5750",2,5,"Not Haspel-ok"
"fl5751",16,6,"Not Haspel-ok"
"fl5752",4,6,"Not Haspel-ok"
"fl5753",11,6,"Not Haspel-ok"
"fl5754",1,4,"Not Haspel-ok"
"fl5755",17,6,"Not Haspel-ok"
"fl5757",0,3,"Not Haspel-ok"
"fl5758",3,5,"Not Haspel-ok"
"fl5759",6,6,"Not Haspel-ok"
"fl5760",6,6,"Not Haspel-ok"
"fl5761",5,5,"Not Haspel-ok"
"fl5762",11,6,"Not Haspel-ok"
"fl5764",4,5,"Not Haspel-ok"
"fl5765",1,5,"Not Haspel-ok"
"fl5766",11,6,"Not Haspel-ok"
"fl5769",0,2,"Not Haspel-ok"
"fl5770",0,2,"Not Haspel-ok"
"fl5771",4,5,"Not Haspel-ok"
"fl5772",0,4,"Not Haspel-ok"
"fl5780",0,4,"Not Haspel-ok"
"fl5782",0,3,"Not Haspel-ok"
"fl5783",0,3,"Not Haspel-ok"
"fl5785",20,6,"Not Haspel-ok"
"fl5786",6,6,"Not Haspel-ok"
"fl5787",4,3,"Not Haspel-ok"
"fl5788",0,5,"Not Haspel-ok"
"fl5790",0,4,"Not Haspel-ok"
"fl5791",8,5,"Not Haspel-ok"
"fl5793",0,5,"Not Haspel-ok"
"fl5794",14,6,"Not Haspel-ok"
"fl5796",15,6,"Not Haspel-ok"
"fl5797",0,3,"Not Haspel-ok"
"fl5800",16,6,"Not Haspel-ok"
"fl5803",5,5,"Not Haspel-ok"
"fl5804",0,3,"Not Haspel-ok"
"fl5805",3,5,"Not Haspel-ok"
"fl5806",17,6,"Not Haspel-ok"
"fl5807",2,4,"Not Haspel-ok"
"fl5808",3,5,"Not Haspel-ok"
"fl5810",20,6,"Not Haspel-ok"
"fl5811",20,6,"Not Haspel-ok"
"fl5812",6,5,"Not Haspel-ok"
"fl5813",0,3,"Not Haspel-ok"
"fl5814",1,5,"Not Haspel-ok"
"fl5816",9,5,"Not Haspel-ok"
"fl5817",4,6,"Not Haspel-ok"
"fl5819",11,6,"Not Haspel-ok"
"fl5822",2,4,"Not Haspel-ok"
"fl5823",11,6,"Not Haspel-ok"
"fl5824",10,5,"Not Haspel-ok"
"fl5826",17,6,"Not Haspel-ok"
"fl5827",0,1,"Not Haspel-ok"
"fl5828",0,3,"Not Haspel-ok"
"fl5829",3,4,"Not Haspel-ok"
"fl5831",17,6,"Not Haspel-ok"
"fl5832",7,5,"Not Haspel-ok"
"fl5833",15,6,"Not Haspel-ok"
"fl5835",0,5,"Not Haspel-ok"
"fl5836",4,6,"Not Haspel-ok"
"fl5839",4,6,"Not Haspel-ok"
"fl5840",11,6,"Not Haspel-ok"
"fl5841",2,4,"Not Haspel-ok"
"fl5842",15,6,"Not Haspel-ok"
"fl5844",7,5,"Not Haspel-ok"
"fl5845",6,5,"Not Haspel-ok"
"fl5846",2,5,"Not Haspel-ok"
"fl5847",1,4,"Not Haspel-ok"
"fl5848",0,5,"Not Haspel-ok"
"fl5849",6,6,"Not Haspel-ok"
"fl5850",10,5,"Not Haspel-ok"
"fl5851",4,4,"Not Haspel-ok"
"fl5853",6,5,"Not Haspel-ok"
"fl5855",8,4,"Not Haspel-ok"
"fl5857",3,4,"Not Haspel-ok"
"fl5858",0,3,"Not Haspel-ok"
"fl5859",0,3,"Not Haspel-ok"
"fl5860",1,5,"Not Haspel-ok"
"fl5862",0,3,"Not Haspel-ok"
"fl5863",4,5,"Not Haspel-ok"
"fl5866",11,6,"Not Haspel-ok"
"fl5867",7,5,"Not Haspel-ok"
"fl5869",19,6,"Not Haspel-ok"
"fl5870",4,4,"Not Haspel-ok"
"fl5872",0,3,"Not Haspel-ok"
"fl5873",1,5,"Not Haspel-ok"
"fl5874",14,6,"Not Haspel-ok"
"fl5875",17,6,"Not Haspel-ok"
"fl5876",1,3,"Not Haspel-ok"
"fl5878",0,3,"Not Haspel-ok"
"fl5882",16,6,"Not Haspel-ok"
"fl5886",0,5,"Not Haspel-ok"
"fl5890",14,6,"Not Haspel-ok"
"fl5891",11,6,"Not Haspel-ok"
"fl5892",1,4,"Not Haspel-ok"
"fl5893",0,3,"Not Haspel-ok"
"fl5895",11,6,"Not Haspel-ok"
"fl5896",0,3,"Not Haspel-ok"
"fl5897",0,3,"Not Haspel-ok"
