"LANG","complexityoflanguages","costoflanguages","RSAcostoflanguages","type","minimal"
"fl5349",11,2.83813747228382,2.13229877781832,"Not Haspel-ok",1.77008919613392
"fl5350",3,5.37313432835821,4.10282579575174,"Not Haspel-ok",2.07065411855467
"fl5351",19,3.56200527704486,2.98767218650073,"Not Haspel-ok",2.6538859461403
"fl5353",10,4.43418013856813,2.98295509287984,"Not Haspel-ok",3.3264887232203
"fl5355",2,4.36363636363637,3.70665044227079,"Not Haspel-ok",0.827890199810046
"fl5356",7,2.38805970149254,2.33776939369985,"Not Haspel-ok",1.10171414858131
"fl5357",6,3.58208955223881,3.40958183195231,"Not Haspel-ok",2.1853539249057
"fl5359",17,3.67859157628075,3.12753343980456,"Not Haspel-ok",2.74432538308108
"fl5360",16,3.67066020902371,2.41094122790555,"Not Haspel-ok",2.72112227078783
"fl5361",11,4.0091877218626,2.38997088296846,"Not Haspel-ok",2.94038578450402
"fl5362",18,4.2485395645247,2.48627819128796,"Not Haspel-ok",3.32797238961653
"fl5363",12,3.20474777448071,2.24129342504347,"Not Haspel-ok",2.16819195733076
"fl5364",15,4.02481972161664,2.51947229613834,"Not Haspel-ok",3.05777472430631
"fl5366",16,3.87445683612931,2.46721934122241,"Not Haspel-ok",2.92483687881452
"fl5367",4,4.57142857142857,4.05556544416476,"Not Haspel-ok",2.68199276192477
"fl5369",1,5.88235294117647,4.27822439706397,"Not Haspel-ok",0.199710049106932
"fl5371",17,3.68091102547881,3.02896737341215,"Not Haspel-ok",2.74664482617015
"fl5372",18,3.56228431481688,2.31541780105119,"Not Haspel-ok",2.64171840821313
"fl5373",7,3.04869442484121,1.88999331589859,"Not Haspel-ok",1.75982849444426
"fl5375",13,4.85802642676413,3.90736819748137,"Not Haspel-ok",3.84774724541315
"fl5377",19,3.031419398979,2.2623779962772,"Not Haspel-ok",2.12333042746856
"fl5379",7,3.96967608545831,2.62076318499727,"Not Haspel-ok",2.67714591534253
"fl5381",23,3.03413400758533,2.16080693102595,"Not Haspel-ok",2.16439322921245
"fl5382",21,3.63048091266256,2.50252667083721,"Not Haspel-ok",2.74280465621629
"fl5383",16,2.26415094339623,1.55668222488126,"Not Haspel-ok",1.31481283648328
"fl5384",21,4.0219718834373,2.92382193288698,"Not Haspel-ok",3.13429406411841
"fl5385",8,3.96557659208262,3.13232420687827,"Not Haspel-ok",2.75121447611893
"fl5386",6,3,2.23366973187483,"Not Haspel-ok",1.60773388334174
"fl5387",9,3.33044232437121,2.4095391098922,"Not Haspel-ok",2.1767486327847
"fl5389",8,3.53482663393679,2.56071806398048,"Not Haspel-ok",2.32146350997927
"fl5390",8,2.69662921348315,1.9429583093973,"Not Haspel-ok",1.48512410275244
"fl5391",23,2.95081967213115,2.2895027397211,"Not Haspel-ok",2.08113919826009
"fl5392",6,5.01742160278746,3.18344330585609,"Not Haspel-ok",3.60850384683378
"fl5393",14,3.64301029023914,2.2998658883436,"Not Haspel-ok",2.65601529357017
"fl5397",23,3.6919763610958,2.53941105764797,"Not Haspel-ok",2.82188444262782
